Quotazioni Immobiliari : Valori di Mercato - Semestre 2024/2 - elaborazione del 04-MAR-26
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
CENTRO;LAZIO;RM;12058074;M1DS; ;G274;PALESTRINA;D;D1;RM00000382;21;Abitazioni di tipo economico;NORMALE;P;850;1250;L;4;6;L;
CENTRO;LAZIO;RM;12058074;M1DS; ;G274;PALESTRINA;D;D1;RM00000382;13;Box;NORMALE;P;500;750;L;2,5;3,5;L;
CENTRO;LAZIO;RM;12058074;M1DS; ;G274;PALESTRINA;D;D1;RM00000382;1;Ville e Villini;NORMALE;P;1000;1500;L;4,8;7;L;
CENTRO;LAZIO;RM;12058074;M1DS; ;G274;PALESTRINA;D;D1;RM00000382;5;Negozi;NORMALE;P;950;1350;L;6;8,8;L;
CENTRO;LAZIO;RM;12058074;M1DS; ;G274;PALESTRINA;D;D1;RM00000382;7;Capannoni tipici;NORMALE;P;400;600;L;2,5;3,5;L;
CENTRO;LAZIO;RM;12058075;M1DT; ;G293;PALOMBARA SABINA;B;B1;RM00000384;20;Abitazioni civili;NORMALE;P;800;1200;L;3,8;5,5;L;
CENTRO;LAZIO;RM;12058075;M1DT; ;G293;PALOMBARA SABINA;B;B1;RM00000384;21;Abitazioni di tipo economico;NORMALE;P;700;1000;L;3,5;5;L;
CENTRO;LAZIO;RM;12058075;M1DT; ;G293;PALOMBARA SABINA;B;B1;RM00000384;13;Box;NORMALE;P;450;650;L;2,5;3,5;L;
CENTRO;LAZIO;RM;12058075;M1DT; ;G293;PALOMBARA SABINA;B;B1;RM00000384;5;Negozi;NORMALE;P;800;1200;L;5;7,5;L;
CENTRO;LAZIO;RM;12058075;M1DT; ;G293;PALOMBARA SABINA;E;E3;RM00001856;20;Abitazioni civili;NORMALE;P;950;1350;L;4,3;6;L;
CENTRO;LAZIO;RM;12058075;M1DT; ;G293;PALOMBARA SABINA;E;E3;RM00001856;21;Abitazioni di tipo economico;NORMALE;P;850;1200;L;4;6;L;
CENTRO;LAZIO;RM;12058075;M1DT; ;G293;PALOMBARA SABINA;E;E3;RM00001856;1;Ville e Villini;NORMALE;P;1000;1450;L;4,3;6;L;
CENTRO;LAZIO;RM;12058075;M1DT; ;G293;PALOMBARA SABINA;E;E3;RM00001856;7;Capannoni tipici;NORMALE;P;400;600;L;2,8;4;L;
CENTRO;LAZIO;RM;12058076;M1DU; ;G444;PERCILE;B;B1;RM00000387;20;Abitazioni civili;NORMALE;P;600;850;L;2,3;3,3;L;
CENTRO;LAZIO;RM;12058076;M1DU; ;G444;PERCILE;B;B1;RM00000387;21;Abitazioni di tipo economico;NORMALE;P;550;800;L;2;3;L;
CENTRO;LAZIO;RM;12058077;M1DW; ;G704;PISONIANO;B;B1;RM00000388;20;Abitazioni civili;NORMALE;P;550;750;L;2,3;3,3;L;
CENTRO;LAZIO;RM;12058077;M1DW; ;G704;PISONIANO;B;B1;RM00000388;21;Abitazioni di tipo economico;NORMALE;P;500;700;L;2;3;L;
CENTRO;LAZIO;RM;12058077;M1DW; ;G704;PISONIANO;B;B1;RM00000388;13;Box;NORMALE;P;300;450;L;1,5;2;L;
CENTRO;LAZIO;RM;12058078;M1DX; ;G784;POLI;B;B1;RM00000390;20;Abitazioni civili;NORMALE;P;700;950;L;2,8;4;L;
CENTRO;LAZIO;RM;12058078;M1DX; ;G784;POLI;B;B1;RM00000390;21;Abitazioni di tipo economico;NORMALE;P;600;900;L;2,5;3,5;L;
CENTRO;LAZIO;RM;12058078;M1DX; ;G784;POLI;B;B1;RM00000390;13;Box;NORMALE;P;400;550;L;1,8;2,5;L;
CENTRO;LAZIO;RM;12058078;M1DX; ;G784;POLI;B;B1;RM00000390;1;Ville e Villini;NORMALE;P;750;1100;L;3;4,3;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;B;B1;RM00000392;20;Abitazioni civili;NORMALE;P;1300;1900;L;5,8;8,5;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;B;B1;RM00000392;21;Abitazioni di tipo economico;NORMALE;P;1200;1700;L;5,5;7,3;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;B;B1;RM00000392;13;Box;NORMALE;P;750;1100;L;3,5;5;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;B;B1;RM00000392;5;Negozi;NORMALE;P;1000;1500;L;7;10;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;B;B1;RM00000392;6;Uffici;NORMALE;P;950;1400;L;4,8;6,8;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;D;D2;RM00000512;20;Abitazioni civili;NORMALE;P;1500;2200;L;6;8,5;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;D;D2;RM00000512;21;Abitazioni di tipo economico;NORMALE;P;1350;1950;L;5,3;7,8;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;D;D2;RM00000512;1;Ville e Villini;NORMALE;P;1700;2500;L;6,5;9,5;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;D;D2;RM00000512;5;Negozi;NORMALE;P;1400;2000;L;9,3;13,3;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;D;D2;RM00000512;6;Uffici;NORMALE;P;1300;1900;L;6;8,5;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;D;D2;RM00000512;8;Capannoni industriali;NORMALE;P;500;700;L;3,3;4,8;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;E;E1;RM00000394;20;Abitazioni civili;NORMALE;P;1200;1700;L;6;8,8;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;E;E1;RM00000394;21;Abitazioni di tipo economico;NORMALE;P;1100;1650;L;5;7;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;E;E1;RM00000394;1;Ville e Villini;NORMALE;P;1400;2050;L;6,3;9;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;E;E1;RM00000394;5;Negozi;NORMALE;P;1100;1650;L;7,8;11,5;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;E;E1;RM00000394;6;Uffici;NORMALE;P;950;1400;L;5;7,3;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;E;E2;RM00001857;20;Abitazioni civili;NORMALE;P;1000;1500;L;4;5,8;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;E;E2;RM00001857;21;Abitazioni di tipo economico;NORMALE;P;950;1400;L;3,8;5,5;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;E;E3;RM00001858;20;Abitazioni civili;NORMALE;P;1000;1400;L;4;5,8;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;E;E3;RM00001858;21;Abitazioni di tipo economico;NORMALE;P;1000;1350;L;3,5;5;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;E;E4;RM00002301;20;Abitazioni civili;NORMALE;P;1200;1750;L;5;7,5;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;E;E4;RM00002301;21;Abitazioni di tipo economico;NORMALE;P;1000;1500;L;4;6;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;E;E4;RM00002301;13;Box;NORMALE;P;700;1050;L;2,5;3,5;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;E;E4;RM00002301;1;Ville e Villini;NORMALE;P;1250;1800;L;5,5;8;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;E;E4;RM00002301;5;Negozi;NORMALE;P;1000;1450;L;6,8;10;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;E;E4;RM00002301;6;Uffici;NORMALE;P;950;1350;L;4,5;6,5;L;
CENTRO;LAZIO;RM;12058079;M1DY; ;G811;POMEZIA;E;E4;RM00002301;8;Capannoni industriali;NORMALE;P;500;700;L;3,3;4,8;L;
CENTRO;LAZIO;RM;12058080;M1DZ; ;G874;PONZANO ROMANO;B;B1;RM00000395;20;Abitazioni civili;NORMALE;P;700;1000;L;3;4,5;L;
CENTRO;LAZIO;RM;12058080;M1DZ; ;G874;PONZANO ROMANO;B;B1;RM00000395;21;Abitazioni di tipo economico;NORMALE;P;650;950;L;2,8;4;L;
CENTRO;LAZIO;RM;12058080;M1DZ; ;G874;PONZANO ROMANO;B;B1;RM00000395;13;Box;NORMALE;P;400;600;L;2;3;L;
CENTRO;LAZIO;RM;12058080;M1DZ; ;G874;PONZANO ROMANO;B;B1;RM00000395;5;Negozi;NORMALE;P;750;1100;L;4,8;7;L;
CENTRO;LAZIO;RM;12058081;M1EA; ;H267;RIANO;B;B1;RM00000397;20;Abitazioni civili;NORMALE;P;950;1400;L;5;7,5;L;
CENTRO;LAZIO;RM;12058081;M1EA; ;H267;RIANO;B;B1;RM00000397;21;Abitazioni di tipo economico;NORMALE;P;900;1350;L;4,5;6,5;L;
CENTRO;LAZIO;RM;12058081;M1EA; ;H267;RIANO;B;B1;RM00000397;13;Box;NORMALE;P;550;800;L;2,8;4;L;
CENTRO;LAZIO;RM;12058081;M1EA; ;H267;RIANO;B;B1;RM00000397;1;Ville e Villini;NORMALE;P;1100;1600;L;5,3;7,5;L;
CENTRO;LAZIO;RM;12058081;M1EA; ;H267;RIANO;B;B1;RM00000397;5;Negozi;NORMALE;P;1050;1500;L;7;10;L;
CENTRO;LAZIO;RM;12058081;M1EA; ;H267;RIANO;B;B1;RM00000397;6;Uffici;NORMALE;P;950;1400;L;4,8;7;L;
CENTRO;LAZIO;RM;12058081;M1EA; ;H267;RIANO;B;B1;RM00000397;7;Capannoni tipici;NORMALE;P;450;650;L;3;4,5;L;
CENTRO;LAZIO;RM;12058081;M1EA; ;H267;RIANO;E;E1;RM00000398;20;Abitazioni civili;NORMALE;P;1100;1600;L;4,8;7;L;
CENTRO;LAZIO;RM;12058081;M1EA; ;H267;RIANO;E;E1;RM00000398;13;Box;NORMALE;P;650;950;L;3;4,5;L;
CENTRO;LAZIO;RM;12058081;M1EA; ;H267;RIANO;E;E1;RM00000398;1;Ville e Villini;NORMALE;P;1200;1800;L;5,5;8;L;
CENTRO;LAZIO;RM;12058081;M1EA; ;H267;RIANO;E;E2;RM00002082;20;Abitazioni civili;NORMALE;P;1050;1550;L;4,8;6,8;L;
CENTRO;LAZIO;RM;12058081;M1EA; ;H267;RIANO;E;E2;RM00002082;13;Box;NORMALE;P;600;900;L;2,8;4;L;
CENTRO;LAZIO;RM;12058081;M1EA; ;H267;RIANO;E;E2;RM00002082;1;Ville e Villini;NORMALE;P;1200;1750;L;5;7,3;L;
CENTRO;LAZIO;RM;12058082;M1EB; ;H288;RIGNANO FLAMINIO;B;B1;RM00000399;20;Abitazioni civili;NORMALE;P;900;1350;L;4,3;6,3;L;
CENTRO;LAZIO;RM;12058082;M1EB; ;H288;RIGNANO FLAMINIO;B;B1;RM00000399;21;Abitazioni di tipo economico;NORMALE;P;800;1200;L;3,8;5,5;L;
CENTRO;LAZIO;RM;12058082;M1EB; ;H288;RIGNANO FLAMINIO;B;B1;RM00000399;13;Box;NORMALE;P;500;750;L;2,3;3,3;L;
CENTRO;LAZIO;RM;12058082;M1EB; ;H288;RIGNANO FLAMINIO;B;B1;RM00000399;1;Ville e Villini;NORMALE;P;1050;1550;L;4,5;6,5;L;
CENTRO;LAZIO;RM;12058082;M1EB; ;H288;RIGNANO FLAMINIO;B;B1;RM00000399;5;Negozi;NORMALE;P;900;1350;L;5,8;8,5;L;
CENTRO;LAZIO;RM;12058082;M1EB; ;H288;RIGNANO FLAMINIO;B;B1;RM00000399;6;Uffici;NORMALE;P;850;1250;L;4;6;L;
CENTRO;LAZIO;RM;12058082;M1EB; ;H288;RIGNANO FLAMINIO;E;E1;RM00001860;20;Abitazioni civili;NORMALE;P;950;1400;L;4,3;6,3;L;
CENTRO;LAZIO;RM;12058082;M1EB; ;H288;RIGNANO FLAMINIO;E;E1;RM00001860;13;Box;NORMALE;P;550;800;L;2,8;4;L;
CENTRO;LAZIO;RM;12058082;M1EB; ;H288;RIGNANO FLAMINIO;E;E1;RM00001860;1;Ville e Villini;NORMALE;P;1050;1500;L;4,5;6,5;L;
CENTRO;LAZIO;RM;12058083;M1EC; ;H300;RIOFREDDO;B;B1;RM00000400;20;Abitazioni civili;NORMALE;P;650;900;L;2,3;3,3;L;
CENTRO;LAZIO;RM;12058083;M1EC; ;H300;RIOFREDDO;B;B1;RM00000400;21;Abitazioni di tipo economico;NORMALE;P;550;800;L;2;2,8;L;
CENTRO;LAZIO;RM;12058083;M1EC; ;H300;RIOFREDDO;B;B1;RM00000400;13;Box;NORMALE;P;350;500;L;1,5;2;L;
CENTRO;LAZIO;RM;12058084;M1ED; ;H387;ROCCA CANTERANO;B;B1;RM00000402;20;Abitazioni civili;NORMALE;P;600;850;L;2,3;3,3;L;
CENTRO;LAZIO;RM;12058084;M1ED; ;H387;ROCCA CANTERANO;B;B1;RM00000402;21;Abitazioni di tipo economico;NORMALE;P;550;800;L;2;2,8;L;
CENTRO;LAZIO;RM;12058085;M1EE; ;H401;ROCCA DI CAVE;B;B1;RM00000403;20;Abitazioni civili;NORMALE;P;650;900;L;2,3;3,3;L;
CENTRO;LAZIO;RM;12058085;M1EE; ;H401;ROCCA DI CAVE;B;B1;RM00000403;21;Abitazioni di tipo economico;NORMALE;P;600;850;L;2;3;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;B;B1;RM00000405;20;Abitazioni civili;NORMALE;P;900;1300;L;3,5;5;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;B;B1;RM00000405;21;Abitazioni di tipo economico;NORMALE;P;800;1150;L;3,3;4,8;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;B;B1;RM00000405;13;Box;NORMALE;P;500;750;L;2,5;3,5;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;B;B1;RM00000405;5;Negozi;NORMALE;P;1000;1400;L;6;9;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;B;B1;RM00000405;6;Uffici;NORMALE;P;900;1350;L;3,8;5,5;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;D;D1;RM00003761;20;Abitazioni civili;NORMALE;P;1050;1550;L;4,5;6,5;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;D;D1;RM00003761;21;Abitazioni di tipo economico;NORMALE;P;950;1400;L;4,3;6,3;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;D;D1;RM00003761;13;Box;NORMALE;P;650;950;L;3,3;4,8;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;D;D1;RM00003761;1;Ville e Villini;NORMALE;P;1150;1700;L;5;7,5;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;E;E5;RM00001901;20;Abitazioni civili;NORMALE;P;900;1350;L;3,8;5,5;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;E;E5;RM00001901;21;Abitazioni di tipo economico;NORMALE;P;800;1200;L;3,3;4,8;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;E;E5;RM00001901;13;Box;NORMALE;P;500;750;L;2,5;3,5;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;E;E5;RM00001901;1;Ville e Villini;NORMALE;P;1000;1500;L;4;6;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;E;E8;RM00003762;20;Abitazioni civili;NORMALE;P;1500;2200;L;5,5;7,8;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;E;E8;RM00003762;13;Box;NORMALE;P;900;1300;L;3,5;5;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;E;E8;RM00003762;1;Ville e Villini;NORMALE;P;1600;2400;L;6;8,8;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;E;E8;RM00003762;5;Negozi;NORMALE;P;1400;2000;L;8,3;12;L;
CENTRO;LAZIO;RM;12058086;M1EF; ;H404;ROCCA DI PAPA;E;E8;RM00003762;6;Uffici;NORMALE;P;1300;1900;L;5,3;7,8;L;
CENTRO;LAZIO;RM;12058087;M1EG; ;H411;ROCCAGIOVINE;B;B1;RM00000410;20;Abitazioni civili;NORMALE;P;600;850;L;2,3;3,3;L;
CENTRO;LAZIO;RM;12058087;M1EG; ;H411;ROCCAGIOVINE;B;B1;RM00000410;21;Abitazioni di tipo economico;NORMALE;P;550;800;L;2;3;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;B;B1;RM00000412;20;Abitazioni civili;NORMALE;P;900;1300;L;3,5;5;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;B;B1;RM00000412;21;Abitazioni di tipo economico;NORMALE;P;800;1150;L;3;4,5;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;B;B1;RM00000412;13;Box;NORMALE;P;500;750;L;2,5;3,5;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;B;B1;RM00000412;5;Negozi;NORMALE;P;950;1400;L;6;8,8;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;B;B1;RM00000412;6;Uffici;NORMALE;P;900;1350;L;3,8;5,5;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;D;D1;RM00000414;20;Abitazioni civili;NORMALE;P;1000;1500;L;4,5;6,5;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;D;D1;RM00000414;21;Abitazioni di tipo economico;NORMALE;P;950;1400;L;3,8;5,5;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;D;D1;RM00000414;13;Box;NORMALE;P;600;900;L;3;4,3;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;D;D1;RM00000414;1;Ville e Villini;NORMALE;P;1200;1700;L;4,8;7;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;D;D1;RM00000414;5;Negozi;NORMALE;P;1100;1600;L;6,8;10;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;D;D1;RM00000414;6;Uffici;NORMALE;P;1050;1550;L;4,5;6,5;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;E;E1;RM00000415;20;Abitazioni civili;NORMALE;P;1100;1550;L;4;6;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;E;E1;RM00000415;21;Abitazioni di tipo economico;NORMALE;P;1000;1450;L;3,8;5,5;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;E;E1;RM00000415;13;Box;NORMALE;P;600;900;L;2,8;4;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;E;E1;RM00000415;1;Ville e Villini;NORMALE;P;1200;1700;L;4,3;6,3;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;E;E2;RM00003103;20;Abitazioni civili;NORMALE;P;950;1400;L;3,5;5;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;E;E2;RM00003103;21;Abitazioni di tipo economico;NORMALE;P;850;1250;L;3;4,3;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;E;E2;RM00003103;13;Box;NORMALE;P;550;800;L;2,3;3,3;L;
CENTRO;LAZIO;RM;12058088;M1EH; ;H432;ROCCA PRIORA;E;E2;RM00003103;1;Ville e Villini;NORMALE;P;1050;1500;L;3,8;5,5;L;
CENTRO;LAZIO;RM;12058089;M1EI; ;H441;ROCCA SANTO STEFANO;B;B1;RM00000416;20;Abitazioni civili;NORMALE;P;600;900;L;2,3;3,3;L;
CENTRO;LAZIO;RM;12058089;M1EI; ;H441;ROCCA SANTO STEFANO;B;B1;RM00000416;21;Abitazioni di tipo economico;NORMALE;P;550;800;L;2;3;L;
CENTRO;LAZIO;RM;12058089;M1EI; ;H441;ROCCA SANTO STEFANO;B;B1;RM00000416;13;Box;NORMALE;P;350;500;L;1,5;2;L;
CENTRO;LAZIO;RM;12058090;M1EK; ;H494;ROIATE;B;B1;RM00000417;20;Abitazioni civili;NORMALE;P;700;950;L;2,3;3,3;L;
CENTRO;LAZIO;RM;12058090;M1EK; ;H494;ROIATE;B;B1;RM00000417;21;Abitazioni di tipo economico;NORMALE;P;600;900;L;2;3;L;
CENTRO;LAZIO;RM;12058090;M1EK; ;H494;ROIATE;B;B1;RM00000417;13;Box;NORMALE;P;400;550;L;1,8;2,5;L;
CENTRO;LAZIO;RM;12058092;M1EL; ;H618;ROVIANO;B;B1;RM00000419;20;Abitazioni civili;NORMALE;P;650;900;L;2,3;3,3;L;
CENTRO;LAZIO;RM;12058092;M1EL; ;H618;ROVIANO;B;B1;RM00000419;21;Abitazioni di tipo economico;NORMALE;P;600;850;L;2;2,8;L;
CENTRO;LAZIO;RM;12058092;M1EL; ;H618;ROVIANO;B;B1;RM00000419;13;Box;NORMALE;P;300;450;L;1,5;2;L;
CENTRO;LAZIO;RM;12058093;M1EM; ;H658;SACROFANO;B;B1;RM00000420;20;Abitazioni civili;NORMALE;P;900;1300;L;4;5,8;L;
CENTRO;LAZIO;RM;12058093;M1EM; ;H658;SACROFANO;B;B1;RM00000420;21;Abitazioni di tipo economico;NORMALE;P;800;1150;L;3,5;5;L;
CENTRO;LAZIO;RM;12058093;M1EM; ;H658;SACROFANO;B;B1;RM00000420;13;Box;NORMALE;P;500;750;L;2,5;3,5;L;
CENTRO;LAZIO;RM;12058093;M1EM; ;H658;SACROFANO;B;B1;RM00000420;1;Ville e Villini;NORMALE;P;1000;1400;L;4,3;6,3;L;
CENTRO;LAZIO;RM;12058093;M1EM; ;H658;SACROFANO;B;B1;RM00000420;5;Negozi;NORMALE;P;850;1250;L;5,8;8,3;L;
CENTRO;LAZIO;RM;12058093;M1EM; ;H658;SACROFANO;D;D1;RM00000533;20;Abitazioni civili;NORMALE;P;1000;1450;L;4,3;6;L;
CENTRO;LAZIO;RM;12058093;M1EM; ;H658;SACROFANO;D;D1;RM00000533;13;Box;NORMALE;P;600;850;L;3;4,3;L;
CENTRO;LAZIO;RM;12058093;M1EM; ;H658;SACROFANO;D;D1;RM00000533;1;Ville e Villini;NORMALE;P;1100;1600;L;4,8;6,8;L;
CENTRO;LAZIO;RM;12058093;M1EM; ;H658;SACROFANO;E;E1;RM00000421;20;Abitazioni civili;NORMALE;P;1100;1600;L;4,8;7;L;
CENTRO;LAZIO;RM;12058093;M1EM; ;H658;SACROFANO;E;E1;RM00000421;13;Box;NORMALE;P;650;950;L;3;4,5;L;
CENTRO;LAZIO;RM;12058093;M1EM; ;H658;SACROFANO;E;E1;RM00000421;1;Ville e Villini;NORMALE;P;1200;1750;L;5;7,3;L;
CENTRO;LAZIO;RM;12058094;M1EN; ;H745;SAMBUCI;B;B1;RM00000422;20;Abitazioni civili;NORMALE;P;600;850;L;2,3;3,3;L;
CENTRO;LAZIO;RM;12058094;M1EN; ;H745;SAMBUCI;B;B1;RM00000422;21;Abitazioni di tipo economico;NORMALE;P;550;800;L;2;2,8;L;
CENTRO;LAZIO;RM;12058094;M1EN; ;H745;SAMBUCI;B;B1;RM00000422;13;Box;NORMALE;P;350;500;L;1,5;2;L;
CENTRO;LAZIO;RM;12058095;M1EQ; ;H942;SAN GREGORIO DA SASSOLA;B;B1;RM00000423;20;Abitazioni civili;NORMALE;P;650;900;L;2,3;3,3;L;
CENTRO;LAZIO;RM;12058095;M1EQ; ;H942;SAN GREGORIO DA SASSOLA;B;B1;RM00000423;21;Abitazioni di tipo economico;NORMALE;P;600;800;L;2;2,8;L;
CENTRO;LAZIO;RM;12058095;M1EQ; ;H942;SAN GREGORIO DA SASSOLA;B;B1;RM00000423;13;Box;NORMALE;P;350;500;L;1,5;2;L;
CENTRO;LAZIO;RM;12058096;M1EU; ;I125;SAN POLO DEI CAVALIERI;B;B1;RM00000424;20;Abitazioni civili;NORMALE;P;750;1050;L;3,5;5;L;
CENTRO;LAZIO;RM;12058096;M1EU; ;I125;SAN POLO DEI CAVALIERI;B;B1;RM00000424;21;Abitazioni di tipo economico;NORMALE;P;650;950;L;3,3;4,8;L;
CENTRO;LAZIO;RM;12058096;M1EU; ;I125;SAN POLO DEI CAVALIERI;B;B1;RM00000424;13;Box;NORMALE;P;400;600;L;2;3;L;
CENTRO;LAZIO;RM;12058096;M1EU; ;I125;SAN POLO DEI CAVALIERI;B;B1;RM00000424;5;Negozi;NORMALE;P;750;1100;L;4,8;7;L;
CENTRO;LAZIO;RM;12058097;M1EV; ;I255;SANTA MARINELLA;B;B1;RM00000425;20;Abitazioni civili;NORMALE;P;1600;2300;L;5,8;8,3;L;
CENTRO;LAZIO;RM;12058097;M1EV; ;I255;SANTA MARINELLA;B;B1;RM00000425;21;Abitazioni di tipo economico;NORMALE;P;1350;1900;L;5,3;7,8;L;
CENTRO;LAZIO;RM;12058097;M1EV; ;I255;SANTA MARINELLA;B;B1;RM00000425;13;Box;NORMALE;P;950;1350;L;4;6;L;
CENTRO;LAZIO;RM;12058097;M1EV; ;I255;SANTA MARINELLA;B;B1;RM00000425;1;Ville e Villini;NORMALE;P;1700;2400;L;6,5;9,3;L;
CENTRO;LAZIO;RM;12058097;M1EV; ;I255;SANTA MARINELLA;B;B1;RM00000425;5;Negozi;NORMALE;P;1450;2100;L;8,5;12,5;L;
CENTRO;LAZIO;RM;12058097;M1EV; ;I255;SANTA MARINELLA;B;B1;RM00000425;7;Capannoni tipici;NORMALE;P;450;600;L;3;4,3;L;
CENTRO;LAZIO;RM;12058097;M1EV; ;I255;SANTA MARINELLA;D;D1;RM00003561;20;Abitazioni civili;NORMALE;P;1500;2200;L;6,3;9;L;
CENTRO;LAZIO;RM;12058097;M1EV; ;I255;SANTA MARINELLA;D;D1;RM00003561;21;Abitazioni di tipo economico;NORMALE;P;1250;1850;L;6;8,3;L;
CENTRO;LAZIO;RM;12058097;M1EV; ;I255;SANTA MARINELLA;D;D1;RM00003561;13;Box;NORMALE;P;900;1100;L;3,5;5;L;
CENTRO;LAZIO;RM;12058097;M1EV; ;I255;SANTA MARINELLA;D;D1;RM00003561;1;Ville e Villini;NORMALE;P;1550;2300;L;6,3;9,3;L;
CENTRO;LAZIO;RM;12058097;M1EV; ;I255;SANTA MARINELLA;D;D1;RM00003561;5;Negozi;NORMALE;P;1400;2100;L;8,5;12,5;L;
CENTRO;LAZIO;RM;12058097;M1EV; ;I255;SANTA MARINELLA;E;E4;RM00000430;20;Abitazioni civili;NORMALE;P;2000;3000;L;7;10;L;
CENTRO;LAZIO;RM;12058097;M1EV; ;I255;SANTA MARINELLA;E;E4;RM00000430;13;Box;NORMALE;P;1200;1800;L;4,8;6,8;L;
