Quotazioni Immobiliari : Valori di Mercato - Semestre 2025/1 - elaborazione del 05-MAR-26
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E3;FI00000259;8;Capannoni industriali;NORMALE;P;400;700;L;1,7;3;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E3;FI00000259;7;Capannoni tipici;NORMALE;P;450;750;L;2;3,3;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E3;FI00000259;10;Laboratori;NORMALE;P;450;750;L;2,2;3,7;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;R;R1;FI00001479;20;Abitazioni civili;NORMALE;P;1100;1600;L;3,6;5,2;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;R;R1;FI00001479;1;Ville e Villini;NORMALE;P;1500;2200;L;4,3;6,2;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;R;R1;FI00001479;9;Magazzini;NORMALE;P;300;600;L;1,4;2,8;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;B;B2;FI00001076;20;Abitazioni civili;NORMALE;P;1400;2100;L;4,6;6,8;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;B;B2;FI00001076;9;Magazzini;NORMALE;P;700;1300;L;3,4;6,3;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;B;B3;FI00001715;20;Abitazioni civili;NORMALE;P;1000;1500;L;3,5;5,2;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;B;B3;FI00001715;21;Abitazioni di tipo economico;NORMALE;P;700;1050;L;2,2;3,3;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;B;B3;FI00001715;13;Box;NORMALE;P;600;900;L;2,3;3,4;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;B;B3;FI00001715;1;Ville e Villini;NORMALE;P;1450;1950;L;4,5;6;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;B;B3;FI00001715;9;Magazzini;NORMALE;P;450;800;L;2,2;3,9;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;B;B3;FI00001715;5;Negozi;NORMALE;P;650;1300;L;3;6;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;B;B3;FI00001715;6;Uffici;NORMALE;P;650;1300;L;2,9;5,8;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;B;B3;FI00001715;10;Laboratori;NORMALE;P;400;800;L;2;4;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;D;D1;FI00000841;9;Magazzini;NORMALE;P;450;900;L;2,2;4,4;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;D;D1;FI00000841;8;Capannoni industriali;NORMALE;P;350;650;L;1,5;2,8;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;D;D1;FI00000841;7;Capannoni tipici;NORMALE;P;400;700;L;1,7;3;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;D;D1;FI00000841;10;Laboratori;NORMALE;P;400;750;L;2;3,8;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;D;D2;FI00000842;8;Capannoni industriali;NORMALE;P;350;650;L;1,5;2,8;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;D;D2;FI00000842;7;Capannoni tipici;NORMALE;P;400;700;L;1,7;3;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;D;D2;FI00000842;10;Laboratori;NORMALE;P;400;750;L;2;3,8;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;R;R1;FI00001716;20;Abitazioni civili;NORMALE;P;950;1400;L;3,4;5;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;R;R1;FI00001716;1;Ville e Villini;NORMALE;P;1600;2400;L;4,8;7,2;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;R;R1;FI00001716;9;Magazzini;NORMALE;P;450;900;L;2,2;4,4;L;
CENTRO;TOSCANA;FI;9048012;I1AP; ;C540;CERTALDO;R;R1;FI00001716;10;Laboratori;NORMALE;P;350;700;L;1,7;3,4;L;
CENTRO;TOSCANA;FI;9048013;I1AQ; ;D299;DICOMANO;B;B1;FI00000519;20;Abitazioni civili;NORMALE;P;950;1400;L;3,4;5;L;
CENTRO;TOSCANA;FI;9048013;I1AQ; ;D299;DICOMANO;B;B1;FI00000519;13;Box;NORMALE;P;500;750;L;2,2;3,3;L;
CENTRO;TOSCANA;FI;9048013;I1AQ; ;D299;DICOMANO;B;B1;FI00000519;1;Ville e Villini;NORMALE;P;1250;1850;L;3,9;5,7;L;
CENTRO;TOSCANA;FI;9048013;I1AQ; ;D299;DICOMANO;B;B1;FI00000519;9;Magazzini;NORMALE;P;450;800;L;2,2;3,9;L;
CENTRO;TOSCANA;FI;9048013;I1AQ; ;D299;DICOMANO;B;B1;FI00000519;5;Negozi;NORMALE;P;750;1500;L;3,4;6,8;L;
CENTRO;TOSCANA;FI;9048013;I1AQ; ;D299;DICOMANO;B;B1;FI00000519;6;Uffici;NORMALE;P;700;1300;L;2,6;4,9;L;
CENTRO;TOSCANA;FI;9048013;I1AQ; ;D299;DICOMANO;B;B1;FI00000519;10;Laboratori;NORMALE;P;450;800;L;2,3;4,1;L;
CENTRO;TOSCANA;FI;9048013;I1AQ; ;D299;DICOMANO;R;R1;FI00001577;20;Abitazioni civili;NORMALE;P;850;1250;L;2,8;4,2;L;
CENTRO;TOSCANA;FI;9048013;I1AQ; ;D299;DICOMANO;R;R1;FI00001577;13;Box;NORMALE;P;500;750;L;2;3;L;
CENTRO;TOSCANA;FI;9048013;I1AQ; ;D299;DICOMANO;R;R1;FI00001577;1;Ville e Villini;NORMALE;P;1200;1800;L;3,4;5,1;L;
CENTRO;TOSCANA;FI;9048013;I1AQ; ;D299;DICOMANO;R;R1;FI00001577;8;Capannoni industriali;NORMALE;P;300;600;L;1,2;2,3;L;
CENTRO;TOSCANA;FI;9048013;I1AQ; ;D299;DICOMANO;R;R1;FI00001577;7;Capannoni tipici;NORMALE;P;350;700;L;1,3;2,6;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;B;B1;FI00000081;20;Abitazioni civili;NORMALE;P;1450;2100;L;6,2;9,2;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;B;B1;FI00000081;21;Abitazioni di tipo economico;NORMALE;P;900;1350;L;2,9;4,3;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;B;B1;FI00000081;13;Box;NORMALE;P;950;1400;L;3,8;5,6;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;B;B1;FI00000081;1;Ville e Villini;NORMALE;P;1700;2500;L;5,7;8,3;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;B;B1;FI00000081;9;Magazzini;NORMALE;P;700;1200;L;3,4;5,8;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;B;B1;FI00000081;5;Negozi;NORMALE;P;1150;2250;L;9;17;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;B;B1;FI00000081;6;Uffici;NORMALE;P;900;1800;L;3,1;6,2;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;B;B1;FI00000081;10;Laboratori;NORMALE;P;550;900;L;2,7;4,4;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D3;FI00001398;20;Abitazioni civili;NORMALE;P;1400;2100;L;4,9;7,3;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D3;FI00001398;21;Abitazioni di tipo economico;NORMALE;P;1100;1650;L;3,2;4,8;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D3;FI00001398;13;Box;NORMALE;P;950;1400;L;3,8;5,6;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D3;FI00001398;1;Ville e Villini;NORMALE;P;1750;2600;L;5,5;8,2;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D3;FI00001398;9;Magazzini;NORMALE;P;450;900;L;2,3;4,6;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D3;FI00001398;5;Negozi;NORMALE;P;1000;1900;L;4,7;8,9;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D3;FI00001398;8;Capannoni industriali;NORMALE;P;400;800;L;1,8;3,6;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D3;FI00001398;7;Capannoni tipici;NORMALE;P;450;800;L;2;3,5;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D3;FI00001398;10;Laboratori;NORMALE;P;400;800;L;2;4;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D4;FI00001400;20;Abitazioni civili;NORMALE;P;1600;2150;L;6,5;9,5;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D4;FI00001400;21;Abitazioni di tipo economico;NORMALE;P;1100;1600;L;3,4;4,9;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D4;FI00001400;13;Box;NORMALE;P;800;1150;L;3,2;4,6;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D4;FI00001400;1;Ville e Villini;NORMALE;P;1650;2450;L;5,2;7,8;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D4;FI00001400;9;Magazzini;NORMALE;P;400;800;L;2;4;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D4;FI00001400;5;Negozi;NORMALE;P;1000;1900;L;4,7;8,9;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D4;FI00001400;6;Uffici;NORMALE;P;900;1800;L;3,2;6,3;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D4;FI00001400;10;Laboratori;NORMALE;P;500;850;L;2,5;4,3;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D5;FI00001399;20;Abitazioni civili;NORMALE;P;1450;2000;L;4,4;6;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D5;FI00001399;21;Abitazioni di tipo economico;NORMALE;P;1000;1500;L;3;4,5;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D5;FI00001399;13;Box;NORMALE;P;750;1100;L;3;4,4;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D5;FI00001399;9;Magazzini;NORMALE;P;450;900;L;2,1;4,2;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D5;FI00001399;5;Negozi;NORMALE;P;1000;1800;L;4,8;8,7;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D5;FI00001399;6;Uffici;NORMALE;P;900;1800;L;3,2;6,4;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;D;D5;FI00001399;10;Laboratori;NORMALE;P;500;850;L;2,4;4,1;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;E;E2;FI00001401;20;Abitazioni civili;NORMALE;P;1200;1750;L;3,7;5,4;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;E;E2;FI00001401;21;Abitazioni di tipo economico;NORMALE;P;900;1350;L;2,9;4,3;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;E;E2;FI00001401;9;Magazzini;NORMALE;P;600;900;L;2,9;4,4;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;E;E2;FI00001401;5;Negozi;NORMALE;P;900;1700;L;4,3;8,1;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;E;E2;FI00001401;8;Capannoni industriali;NORMALE;P;400;800;L;1,7;3,4;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;E;E2;FI00001401;7;Capannoni tipici;NORMALE;P;450;850;L;2;3,8;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;E;E2;FI00001401;10;Laboratori;NORMALE;P;500;800;L;2,5;4;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;R;R1;FI00001415;20;Abitazioni civili;NORMALE;P;1200;1800;L;3,8;5,7;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;R;R1;FI00001415;1;Ville e Villini;NORMALE;P;1600;2400;L;5,1;7,6;L;
CENTRO;TOSCANA;FI;9048014;I1AR; ;D403;EMPOLI;R;R1;FI00001415;5;Negozi;NORMALE;P;900;1700;L;4,3;8,1;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;B;B2;FI00001241;20;Abitazioni civili;NORMALE;P;2250;3300;L;6,2;9,1;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;B;B2;FI00001241;21;Abitazioni di tipo economico;NORMALE;P;1850;2650;L;5,4;7,7;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;B;B2;FI00001241;13;Box;NORMALE;P;1700;2200;L;6;7,7;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;B;B2;FI00001241;1;Ville e Villini;NORMALE;P;2800;4100;L;8,6;12,6;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;B;B2;FI00001241;5;Negozi;NORMALE;P;1400;2800;L;5,5;11;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;B;B2;FI00001241;6;Uffici;NORMALE;P;1800;3200;L;5,4;9,6;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;B;B3;FI00001242;20;Abitazioni civili;NORMALE;P;2400;3400;L;6,8;9,6;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;B;B3;FI00001242;21;Abitazioni di tipo economico;NORMALE;P;2000;2700;L;5,8;7,9;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;B;B3;FI00001242;13;Box;NORMALE;P;1800;2400;L;6,5;8,6;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;B;B3;FI00001242;1;Ville e Villini;NORMALE;P;3500;4800;L;10,5;14,4;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;B;B3;FI00001242;5;Negozi;NORMALE;P;1800;3600;L;7,8;15,6;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;B;B3;FI00001242;6;Uffici;NORMALE;P;2300;3500;L;7,1;10,8;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;D;D1;FI00000090;20;Abitazioni civili;NORMALE;P;2350;3200;L;6,7;9,1;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;D;D1;FI00000090;13;Box;NORMALE;P;1500;2200;L;5;7,3;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;D;D1;FI00000090;1;Ville e Villini;NORMALE;P;2900;4200;L;8,7;12,6;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;E;E2;FI00001236;20;Abitazioni civili;NORMALE;P;1900;2750;L;5,5;8;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;E;E2;FI00001236;13;Box;NORMALE;P;1400;2050;L;4,7;6,8;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;E;E2;FI00001236;1;Ville e Villini;NORMALE;P;2600;3400;L;7,6;9,9;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;E;E2;FI00001236;9;Magazzini;NORMALE;P;500;1000;L;2,4;4,8;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;E;E6;FI00010283;20;Abitazioni civili;NORMALE;P;1900;2700;L;5,5;7,9;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;E;E6;FI00010283;13;Box;NORMALE;P;1300;1900;L;4,4;6,5;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;E;E6;FI00010283;9;Magazzini;NORMALE;P;500;950;L;2,4;4,6;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;E;E6;FI00010283;5;Negozi;NORMALE;P;1300;2500;L;5,1;9,8;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;E;E7;FI00010641;20;Abitazioni civili;NORMALE;P;1900;2800;L;6;8,9;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;E;E7;FI00010641;21;Abitazioni di tipo economico;NORMALE;P;1400;2000;L;;;;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;E;E7;FI00010641;13;Box;NORMALE;P;1300;1900;L;4,7;6,8;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;E;E7;FI00010641;9;Magazzini;NORMALE;P;500;1000;L;2,4;4,8;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;E;E7;FI00010641;5;Negozi;NORMALE;P;1250;2200;L;4,6;8,1;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;E;E7;FI00010641;6;Uffici;NORMALE;P;1500;2600;L;4,9;8,5;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;E;E7;FI00010641;10;Laboratori;NORMALE;P;500;1000;L;2,5;4,9;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;R;R1;FI00001240;20;Abitazioni civili;NORMALE;P;1800;2700;L;5,4;8,1;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;R;R1;FI00001240;13;Box;NORMALE;P;1300;1900;L;4,7;6,8;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;R;R1;FI00001240;1;Ville e Villini;NORMALE;P;2450;3500;L;7,4;10,5;L;
CENTRO;TOSCANA;FI;9048015;I1AS; ;D575;FIESOLE;R;R1;FI00001240;9;Magazzini;NORMALE;P;500;950;L;2,4;4,6;L;
CENTRO;TOSCANA;FI;9048018;I1AU; ;D613;FIRENZUOLA;B;B1;FI00000284;20;Abitazioni civili;NORMALE;P;650;950;L;2,3;3,3;L;
CENTRO;TOSCANA;FI;9048018;I1AU; ;D613;FIRENZUOLA;B;B1;FI00000284;21;Abitazioni di tipo economico;NORMALE;P;500;700;L;1,7;2,4;L;
CENTRO;TOSCANA;FI;9048018;I1AU; ;D613;FIRENZUOLA;B;B1;FI00000284;13;Box;NORMALE;P;350;500;L;1,4;2;L;
CENTRO;TOSCANA;FI;9048018;I1AU; ;D613;FIRENZUOLA;B;B1;FI00000284;1;Ville e Villini;NORMALE;P;900;1300;L;2,8;4;L;
CENTRO;TOSCANA;FI;9048018;I1AU; ;D613;FIRENZUOLA;B;B1;FI00000284;9;Magazzini;NORMALE;P;450;600;L;2,2;3;L;
CENTRO;TOSCANA;FI;9048018;I1AU; ;D613;FIRENZUOLA;B;B1;FI00000284;5;Negozi;NORMALE;P;750;1250;L;3,2;5,3;L;
CENTRO;TOSCANA;FI;9048018;I1AU; ;D613;FIRENZUOLA;B;B1;FI00000284;6;Uffici;NORMALE;P;500;800;L;1,9;3;L;
CENTRO;TOSCANA;FI;9048018;I1AU; ;D613;FIRENZUOLA;B;B1;FI00000284;10;Laboratori;NORMALE;P;350;550;L;1,7;2,7;L;
CENTRO;TOSCANA;FI;9048018;I1AU; ;D613;FIRENZUOLA;R;R1;FI00001480;20;Abitazioni civili;NORMALE;P;450;650;L;1,6;2,3;L;
CENTRO;TOSCANA;FI;9048018;I1AU; ;D613;FIRENZUOLA;R;R1;FI00001480;13;Box;NORMALE;P;250;350;L;1;1,4;L;
CENTRO;TOSCANA;FI;9048018;I1AU; ;D613;FIRENZUOLA;R;R1;FI00001480;1;Ville e Villini;NORMALE;P;800;1150;L;2,3;3,4;L;
CENTRO;TOSCANA;FI;9048018;I1AU; ;D613;FIRENZUOLA;R;R1;FI00001480;9;Magazzini;NORMALE;P;300;500;L;1,5;2,5;L;
CENTRO;TOSCANA;FI;9048018;I1AU; ;D613;FIRENZUOLA;R;R1;FI00001480;10;Laboratori;NORMALE;P;300;500;L;1,4;2,3;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;B;B3;FI00001675;20;Abitazioni civili;NORMALE;P;900;1350;L;3,2;4,7;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;B;B3;FI00001675;13;Box;NORMALE;P;550;800;L;2,4;3,5;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;B;B3;FI00001675;1;Ville e Villini;NORMALE;P;1500;2150;L;4,8;6,8;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;B;B3;FI00001675;9;Magazzini;NORMALE;P;600;900;L;2,9;4,4;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;B;B3;FI00001675;5;Negozi;NORMALE;P;750;1500;L;3,4;6,8;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;B;B3;FI00001675;6;Uffici;NORMALE;P;900;1400;L;3,4;5,3;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;B;B3;FI00001675;10;Laboratori;NORMALE;P;450;800;L;2,3;4,1;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;D;D2;FI00000253;9;Magazzini;NORMALE;P;500;800;L;2,4;3,9;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;D;D2;FI00000253;8;Capannoni industriali;NORMALE;P;350;650;L;1,5;2,8;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;D;D2;FI00000253;7;Capannoni tipici;NORMALE;P;400;700;L;1,8;3,2;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;D;D2;FI00000253;10;Laboratori;NORMALE;P;450;750;L;2,2;3,7;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;E;E2;FI00001408;20;Abitazioni civili;NORMALE;P;950;1400;L;3,2;4,7;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;E;E2;FI00001408;13;Box;NORMALE;P;550;800;L;2,1;3,1;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;E;E2;FI00001408;1;Ville e Villini;NORMALE;P;1500;2100;L;4,6;6,5;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;E;E2;FI00001408;9;Magazzini;NORMALE;P;450;800;L;2,2;3,9;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;E;E2;FI00001408;10;Laboratori;NORMALE;P;500;750;L;2,4;3,6;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;R;R1;FI00001407;20;Abitazioni civili;NORMALE;P;1000;1500;L;3,3;4,9;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;R;R1;FI00001407;13;Box;NORMALE;P;550;750;L;2,2;3;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;R;R1;FI00001407;1;Ville e Villini;NORMALE;P;1350;2000;L;4,2;6,2;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;R;R1;FI00001407;9;Magazzini;NORMALE;P;450;800;L;2,2;3,9;L;
CENTRO;TOSCANA;FI;9048019;I1AV; ;D815;FUCECCHIO;R;R1;FI00001407;10;Laboratori;NORMALE;P;450;700;L;2,2;3,4;L;
CENTRO;TOSCANA;FI;9048020;I1AX; ;D895;GAMBASSI TERME;B;B1;FI00000310;20;Abitazioni civili;NORMALE;P;900;1350;L;3,1;4,6;L;
CENTRO;TOSCANA;FI;9048020;I1AX; ;D895;GAMBASSI TERME;B;B1;FI00000310;21;Abitazioni di tipo economico;NORMALE;P;600;900;L;2,1;3,1;L;
CENTRO;TOSCANA;FI;9048020;I1AX; ;D895;GAMBASSI TERME;B;B1;FI00000310;13;Box;NORMALE;P;600;900;L;2,4;3,6;L;
CENTRO;TOSCANA;FI;9048020;I1AX; ;D895;GAMBASSI TERME;B;B1;FI00000310;1;Ville e Villini;NORMALE;P;1250;1850;L;3,8;5,6;L;
CENTRO;TOSCANA;FI;9048020;I1AX; ;D895;GAMBASSI TERME;B;B1;FI00000310;9;Magazzini;NORMALE;P;350;650;L;1,8;3,4;L;
CENTRO;TOSCANA;FI;9048020;I1AX; ;D895;GAMBASSI TERME;B;B1;FI00000310;5;Negozi;NORMALE;P;700;1400;L;3;6;L;
CENTRO;TOSCANA;FI;9048020;I1AX; ;D895;GAMBASSI TERME;B;B1;FI00000310;10;Laboratori;NORMALE;P;350;650;L;1,7;3,1;L;
CENTRO;TOSCANA;FI;9048020;I1AX; ;D895;GAMBASSI TERME;R;R1;FI00001451;20;Abitazioni civili;NORMALE;P;1200;1800;L;4,2;6,3;L;
CENTRO;TOSCANA;FI;9048020;I1AX; ;D895;GAMBASSI TERME;R;R1;FI00001451;1;Ville e Villini;NORMALE;P;1700;2500;L;5,4;7,9;L;
CENTRO;TOSCANA;FI;9048021;I1AY; ;E169;GREVE IN CHIANTI;B;B1;FI00000715;20;Abitazioni civili;NORMALE;P;1500;2100;L;4,8;6,7;L;
CENTRO;TOSCANA;FI;9048021;I1AY; ;E169;GREVE IN CHIANTI;B;B1;FI00000715;21;Abitazioni di tipo economico;NORMALE;P;1050;1550;L;3,4;5;L;
CENTRO;TOSCANA;FI;9048021;I1AY; ;E169;GREVE IN CHIANTI;B;B1;FI00000715;13;Box;NORMALE;P;950;1400;L;4,1;6,1;L;
CENTRO;TOSCANA;FI;9048021;I1AY; ;E169;GREVE IN CHIANTI;B;B1;FI00000715;1;Ville e Villini;NORMALE;P;1700;2500;L;5,1;7,5;L;
CENTRO;TOSCANA;FI;9048021;I1AY; ;E169;GREVE IN CHIANTI;B;B1;FI00000715;5;Negozi;NORMALE;P;1300;2600;L;5,1;10,2;L;
CENTRO;TOSCANA;FI;9048021;I1AY; ;E169;GREVE IN CHIANTI;B;B1;FI00000715;6;Uffici;NORMALE;P;950;1900;L;3,1;6,2;L;
CENTRO;TOSCANA;FI;9048021;I1AY; ;E169;GREVE IN CHIANTI;E;E1;FI00000716;20;Abitazioni civili;NORMALE;P;1500;2250;L;4,8;7,1;L;
